,PartNumber,Description,Count,SumPrice,BookingCode,DocumentId
3173,1EBC42,"Hol-und Bringservice
(ausserhalb 20 KM) je KM",10.0,10.0,X608,25709445-3FDF-4C90-B128-A4F50F8FDE8A
3174,19206508,"PKW, Hauptuntersuchung |
HU/AU Fremdleistung
Prüforg., 3.1.1.1 A. VIII
StVZO (BE)",1.0,153.0,E326,D6EA4DC0-3795-442F-8E0B-BB5A93BEC522
3175,117580070,"SCHEIBENKLAR-KONZENTRAT
06B02",1.0,6.6,E418,39C3FD3B-D0E0-4046-B96C-6262FD89301F
3176,,"Öl 0W20 508.00/509.00
Ölnorm 50800/50900",0.7,13.11,E412,4EF9AF4F-576D-4547-A0A4-0C3D2823BF1A
3177,1500000,GFS. Geführte Funktion,,110.0,E102,C181A6EB-B035-4282-89C0-8E724056000F
3178,FT999992B0055,Castrol Edge0W30,1.0,22.0,E412,B61EF7AE-2C57-4258-B39C-A6A8C81C7B23
3179,ZK4EW,"Saisonale Rädereinlagerung &
Räderwechsel",,88.15,P149,DC605FF9-C969-4B6E-AECD-DC2812DEDBE9
3180,6121518,"Bordnetzbatterie ersetzen-mit
Batterie wechsel registrieren-",10.0,176.4,C201,FF424938-1CEF-494E-8FC5-3484CED413B6
3181,OX81,"OX813/2D Ölfilter
Zubehör",1.0,20.65,E413,C03956CE-A0D7-4B4B-AF02-45E2FB17121D
3182,95150A,DIAGNOSE UND FEHLERSUCHE-,10.0,131.39,E102,1224D66A-F998-40CA-9DCE-893FE2B3A71E
3183,312141,Batterie a+e,0.3,35.7,C201,73F48603-F268-401E-9381-7EEB3896EA2E
3184,1500000,"GES Geführte Funktion
Sporadische Anzeige Bremsflüssigkeit daher
Diagnose",,60.0,G109,D9FB7B9D-4B21-4227-B1ED-34FD3BAEA027
3185,83515A75980,Kühlerfrostschutz Frostox HT-12,1.0,5.22,R106,3CAAC887-7985-4484-A589-BFFE80D8DA6C
3186,2099515,BATTERIE 70AH700A EFB,1.0,284.3,C201,F71D928B-10EF-4E44-8DAE-56376680EA0D
3187,83125A1A167,Scheibenklar mit Frostschutz,1.0,9.9,E416,0D1885BB-B4DB-43C6-B4D5-99018BA15F6E
3188,290990,Diagnosegerät anschließen,0.1,10.5,G109,6FDE9F40-9BAF-4985-9F9A-7CC260C1766C
3189,6912,"Knopfzelle 3,2 V-CR2032",2.0,6.66,I104,BF751147-739F-464B-A37A-8A02C7E0A6F7
3190,2600764,SATZ-BREMSBELAG,1.0,85.38,F214,AAEBE4F2-A656-4BC9-A1A8-D2CA9FDFC397
3191,312141,BATTERIE AUS-UND EINBAUEN,0.2,23.31,C201,A7638D37-7220-4483-A5C6-D9844EED56BC
3192,27068950,BATTERIE GELADEN,,17.9,G116,E58CA6F0-C6A2-4848-B66D-B4776760EF31
3193,14800563,"Dienstleistung Elektrik |
ARBEITSWERT
FAHRZEUG ELEKTRIK |
Abblendlicht erneuern
[Minuten]",5.0,8.15,L502,69600B0E-4D22-479C-9998-F47C69F12F59
3194,915089AC,BATTERIE,1.0,215.8,C201,11128EE3-EA76-40C9-9381-30F9BF180C10
3195,10831900,ABDECKUNG AUS-U.EINGEBAUT 062,,36.8,M113,7A655623-FEE6-48C3-A058-B044DDF7A375
3196,93840000,URSPRÜNGLICHE WARTUNGSARBEIT,0.5,52.5,E249,39D8F6B5-0AFB-4372-9079-C48CB9A1B598
3197,,Motoröl 1 Liter,1.0,13.88,E412,38615D41-87D2-4AB8-973F-354A9C1C63F6
3198,123456,"Fehlerspeicher auslesen &
Probefahrt",0.5,52.0,E101,BEAD5CBC-30F0-4EDD-90E6-749845287D36
3199,99130,"Fahrzeugaufbereitung innen und
außen",,184.03,X105,03870AF9-D5DA-466E-B6B3-F5267AA74CF4
3200,27065550,BATTERIE ERSETZT,10.0,14.9,C201,1F6A7A64-E03D-4E50-AC3E-4C7C2D9AE29C
3201,5515439,"NOX-SENSOR, HARNSTOFFEINSPRITZUNG",1.0,328.44,G315,AD0DDCA3-C7CA-4252-A92A-7F7986EC40D6
3202,93840000,URSPRÜNGLICHE WARTUNGSARBEIT,0.5,55.0,E249,E3D9EC5E-7758-4F9C-A5A6-EC52B11C1FDB
3203,10911030,"PKW Komplettmontage |
KOMPLETTMONTAGE
VAN/TRANSPORTER",1.0,17.0,P165,FC4260F8-37FC-4225-99BE-DEA23109DDF1
3204,12E100DS,"Kühlerfrostschutz
KM-Stand 16906;
Kein Bestandteil im Leasing-Vertrag",0.4,4.99,R106,E1E0A4B7-BB85-4F91-814C-38F0A71BA1CE
3205,W20,Motoröl OW20,5.5,99.0,E441,91BEE5D9-AE4E-4D29-A7BE-87983E191236
3206,6900000,Räder gewechselt und eingelagert,1.0,105.0,P149,EB4465DE-21D6-4DCD-8618-C3A208E0FE16
3207,12159,Überprüfung nach § 29 STVZO,,169.5,E326,564AE214-EC35-41C7-96E7-A6F81FF1A507
3208,1340020,"Wartungsdienst nach
Herstellervorgabe (siehe
Wartungsplan): Inspektions-
Service ohne Ölwechsel
durchführen",10.0,102.0,E220,5262141A-E79F-4252-8BD9-F18AF99C77B2
3209,1-7MF13Z,AdBlue 1 Liter,11.0,44.0,A101,4C324AEC-F672-4FDD-9090-75CCE0006829
3210,312110,Batterie prüfen,0.4,46.0,C103,EAB620CB-6282-443F-B1DE-F1A7697D4CEF
3211,93840000,URSPRÜNGLICHE WARTUNGSARBEIT,0.5,67.4,E249,0890FFCA-5CC9-40FE-B17E-AD0E99D38DC2
3212,98000043,"STANDARD RADWECHSEL
(4RÄDER)
RÄDERWECHSEL INCL. EINLAGERUNG
NACH CA. 50 KM RÄDER NACHZIEHEN
LASSEN!",,75.63,P149,16E0747F-1C54-4450-A169-7B3B698EFD36
3213,00-1154,Aktionspreis,,110.15,E211,FF7C1650-5168-4000-A873-539A0FF65770
3214,1500060,GES/Geführte Funktion.,15.0,21.45,E102,9B5D694A-F9B1-43E7-82EE-CC196AB1BB43
3215,6090983,GLUEHLAMPE,1.0,1.44,L102,369FA804-549E-480C-9AF9-4EBEC60DE74B
3216,26883599,REDUKTIONSMITTEL,,16.2,A101,216DA5DD-9A86-449C-B112-518E9A908887
3217,1EBC345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,150.0,E326,7497297E-F062-4480-B858-75B74F785CAD
3218,24012701031,"Bremsscheiben |
BREMSSCHEIBE 24.0127-
0103.1",2.0,180.36,F208,2E1863D3-83BE-4A2E-9BD2-5447A1DADEFE
3219,4026070996,"DIAGNOSEZEIT P11CC NOX-SENSOR 1 GESETZT UND
GELÖSCHT",0.4,28.0,G109,2DEDDF77-A522-4A6F-A054-840CE57A4BC5
3220,27068950,Batterie laden,,13.78,G116,178F1762-9ABC-4F7F-A29F-58DFFE208EB2
3221,RPS5555,"Frostschutz,
Scheibenreinigungsanlage
Antifrost Konzentrat 1L",2.0,9.6,E416,3C01FA77-CBE4-463D-B70B-426F55F795F5
3222,SLM,"MGEI5 maintenance for 24000Km/
1 Year",0.8,103.08,E211,C1560E0D-9B14-45B6-A8CB-DCEBA71A2663
3223,27060100,GFS/GEFÜHRTE FUNKTION.,,36.0,C103,B2E97D8C-22C6-42D5-8FEC-44EC5FFDFA61
3224,6310502,Scheinwerfer einstellen,2.0,45.58,L118,72D20C81-5509-42AE-A7FF-D82B049E5458
3225,14802143,"Dienstleistung Ölwechsel |
0,1L HELIX ULTRA SN
0W20",5.0,7.5,E412,01ADD597-6AE4-46F5-84F3-34F93D4D447B
3226,51230001,"sonst. Teile Motor-Mechanik
| Frostschutz Glysantin G40
pink (Fass)",3.0,2.5,R106,F5273830-3B12-4D7C-8DBF-5FBAE4E8312F
3227,16050600,ANTIFROST KONZENTRAT,1.0,4.5,E416,561EF064-81EC-43AB-A654-29C72CECBCB1
3228,12E050A2,Kühlmittel-ReadyMix 1L,1.0,6.64,R106,5892D0F9-2335-4A9D-A7F2-4367776FAF90
3229,FT99CR2032,Schlüsselbatterie CR2032,2.0,5.45,I104,25721134-9267-4750-9CB9-9D234CA9CDF6
3230,HU1,Hauptuntersuchung DEKRA,1.0,160.9,E326,1D98C308-CF6E-4242-BAEE-E7E8D9FF65EA
3231,VO60109,Fahrwerksüberprüfung,0.3,33.48,T103,98B8D3FD-8753-4B3D-B257-DB1337C863C8
3232,104103,Ölstand prüfen und Korrigieren,0.2,21.8,E405,2CBEF55C-86B6-4D19-ABBB-E2B3A9117D39
3233,1-EBC-345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,104.0,E318,D52CB0C9-DEF7-4114-B0DC-4B21CC060E0D
3234,ZM4403GF,"RÄDERWECHSEL MIT EINLAGERUNG
ARVAL",,70.0,P149,D5E58DA9-9A77-4068-A303-C43FAE4ED7BE
3235,P001,BOXENSTOPP PAKET 162292192,,165.54,P149,B59D5500-DAE9-4D8E-85AA-013513DCDB8A
3236,122340,Bremsklötze vorn a+e (L+R),70.0,91.18,F214,AAEBE4F2-A656-4BC9-A1A8-D2CA9FDFC397
3237,72350LBATT,Gerätebatterie,1.0,7.5,I104,9EEC6B5A-610F-4E42-A1AD-AF0286CDF6DD
3238,F0020,0W20 Motoröl,4.8,96.0,E441,CE34D503-3880-4745-8858-FB37B7D2ADC3
3239,915089AC,BATTERIE,1.0,215.8,C201,8B0E15F9-0344-45D9-8E6B-F6F0D8209CF0
3240,1500000,GFS. Geführte Funktion 807,,110.0,C103,2D1777D0-AA0E-4516-8003-371B11B427DD
3241,ZTW206606HSZ00,REIFEN SEM,1.0,96.13,P425,6CA6BE8E-9AC7-477C-B67B-C507289C1714
3242,Z44051,"RÄDERWECHSEL INKL. EINLAGERUNG
""KOMFORT""",,92.35,P149,A2F0C388-4991-4D15-B4D0-8D2B426D85E0
3243,77201,Reifen lx auswechseln,0.3,37.94,P165,761B7CBD-DD41-46B8-B822-C760197150DF
3244,801279,"Allgemeine Fahrzeugdiagnose mit MDI
Keine Fehlercodes gespeichert
Keine Kontrolleuchte oder Fehlermeldung",,44.7,G109,F78B91E5-2F00-4CCC-BAD8-39F375A7838E
3245,27061900,Batterie aus-u.einbauen,,57.6,C201,2B67B5FF-F51F-4A82-B7AF-8C8120C34349
3246,N10528301,BATTERIE 2032,2.0,8.19,I104,940CF1B6-287B-417E-BA28-298FB36A8432
3247,ZM4403GF,"RÄDERWECHSEL MIT EINLAGERUNG
ARVAL",,70.0,P149,53D8BB20-9937-4EDA-9CF0-6CDCC051CEA0
3248,1500000,GFS/GEFÜHRTE FUNKTION,,31.0,E102,D29BC48B-6713-464C-B9DF-52B2EC816C5A
3249,3286342855318,"PKW Winter T |
255/50R19*T BLIZZAK
LM005 103T AO(+)",1.0,231.4,P404,1206DF9E-1078-4FE4-B7B6-9786B1F33E1E
3250,10,"Hauptuntersuchung gem. §29 STVZO, inkl. Vorgaben
nach Nr. 1 Anl.VIII a STVZO",1.0,104.95,E319,3E4AE272-9E93-492D-BF93-C3798900806F
3251,25022710,Bremsflüssigkeit erneuern,7.0,71.4,F506,F4DC8CB2-F882-4A76-ABD4-19BEA189D67A
3252,51712R0B,"Bremsscheibe Vorderachse
beide Seiten erneuern",7.0,71.4,F208,F7FFC843-52E3-44A1-8ACA-113D7471129D
3253,47159733,Batterie aus-und einbauen,0.75,78.75,C201,A5C90F58-1FA9-4569-ACFA-B75D543180A5
3254,,"MOTOROEL 0W20Supra
0W20 Supra",0.5,8.55,E412,7B29DEF6-5A38-4CB5-A2E3-7BCE42D915B0
3255,100000558,"Frostschutz,
Scheibenreinigungsanlage(1
863)",3.0,12.9,E416,0A442F9F-364C-41B6-BFE3-75B703A85A98
3256,14802174,"Dienstleistung Ölwechsel |
0,1L SHELL HELIX ULTRA
PROF.AV-L 0W20 | VW 509
00 5,5 Liter",55.0,82.5,E441,2550FA3C-9C52-4318-99AA-527A28EED8DD
3257,1EBC345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,150.0,E325,28FB680B-F689-4F61-879A-9149DA5FC2F8
3258,986494537,"Bremsbelagsatz,
Scheibenbremse",1.0,100.88,F214,0B754876-66D7-491F-B54B-379C73BE524D
3259,,"Dienstleistung Ölwechsel |
0,1L SHELL HELIX ULTRA
PROF.AV-L 0W20",55.0,82.5,E441,077EDB8E-4C79-4975-BAB0-9241EF5A203E
3260,580000,"1.Jahr oder 30.000 km
Inspektion",,222.0,E211,C0F58EFA-2AA8-4E29-8B9F-EFAE3E2B89D5
3261,ZPSB309,Räder Plus Paket,,86.56,P149,62DCE15E-7A23-4997-A795-0950CAC8892D
3262,14800480,"PKW, div. Dienstleistungen |
0,1 L
SCHEIBENFROSTSCHUTZ",20.0,6.8,E416,0E66FED7-6AE0-4A67-AB91-AC82F17F1D03
3263,99999999,Kühlmittelsystem geprüft,,26.0,R210,D3C400F2-00AD-4E26-8813-24498EBB8E0F
3264,ZHP1018,Store Räderwechsel ab 18 Zoll,1.0,106.72,P149,01DA9065-CCE5-40D9-8ED4-65D25E3D3E53
3265,12046535650,BREMSSCHEIBEN HINTEN ERSETZT,,115.5,F205,CD2704C0-F6FB-4BE9-9D29-0250DFA1D3EC
3266,1340010,Inspektion.,,179.4,E220,7697DD98-74F1-4FA9-ACCA-191DDD9ED19D
3267,1-EBC-345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,110.0,E318,4A49E643-99C3-42E2-8EC9-9431EE8CB1AF
3268,2468342,OELFILTER,1.0,14.62,E413,53F89C81-F782-40F9-B6CE-64AF46C66A51
3269,2146200,"Hauptuntersuchung nach § 29 StVZO
ohne Abgasuntersuchung",1.0,96.0,E319,BCA8DC0A-42BE-42E7-B0A2-FD7658F6D7C2
3270,0986494714,"Bremsklötze |
Bremsbelagsatz, Scheib 0
986 494 714",1.0,99.0,F214,351442B9-B74F-47CF-88E4-39A2C6030D46
3271,27061900,BATTERIE AUS-U.EINBAUEN,,55.4,C201,64FDA64B-FCD8-4306-948C-20D7F94F94DC
3272,ZTS206557VMY42,REIFEN MIC,1.0,157.25,P320,9DDF6A1B-0F56-4B5F-865B-7AC29F6DFCCE
3273,71105A9BCA1,Reifendichtmittelflasche,1.0,22.83,E421,B26349F3-19AC-4752-B278-3A77FC923D8F
3274,63096A,"AUSTAUSCH GLÜHBIRNE
ABBLENDLICHT VORNE RECHTS",20.0,21.82,L502,89F9E212-DFCC-43D2-83EB-E9FDD5E0D82D
3275,236359V5FNPZ3,CUPRA Leon Copper,4.0,1683.53,P722,9B006DFB-E1AF-44D1-AD44-3ED9902A2DE5
3276,1102081,DEKRA-Gebühren HU / AU,1.0,159.0,E326,804FB3D4-B1B5-4A7B-976F-B53824C3010C
3277,27068950,Batterie laden,1.0,10.2,G116,4B8C11C2-2215-4CF7-897D-E84FC710D4C6
3278,1680791780,"SATZ VON 4 BREMSBELÄGEN
VO",1.0,163.23,F214,15975AF2-5731-4641-BB22-0DEC73651C4B
3279,667,Zusatzarbeit AdBlue auffüllen,2.0,32.2,A101,9D30EA62-B692-4CA7-9D04-CCBAC5758E16
3280,1500000,GFS/GEFÜHRTE FUNKTION.,,21.0,E102,E2384944-08DA-448E-83D2-10B3CDCC783E
3281,Z98000000,"Räder-Komplett-Service (pro
Saison)(110€)
Auf Ihr Fahrzeug wurden die bei uns
eingelagerten Räder montiert. Hinweise
darauf entnehmen Sie bitte dem letzten
gültigen Einlagerungsbeleg.",,92.44,P149,65A33441-EFDE-4580-9EEC-67AF602DEF46
3282,2013334,"BATTERIE AGM 800 A, 80 AH",1.0,326.52,C201,24CCB7B6-EAB5-48D6-9EDF-E834960DD65E
3283,ADBLUE16,ADBLUEPAUSCHALE,1.0,33.6,A101,474433A6-18E5-480D-A3D2-9ED5E5505A82
3284,536378AN,205/60 R1696HMICH CRO,1.0,146.13,P420,AC580581-CF2F-49AD-AA57-27D5264E19C9
3285,N10437301,BATTERIE,1.0,3.3,I104,BBFDFB32-1259-4688-B832-052F77678644
3286,27068950,BATTERIE GELADEN,,10.36,G116,6A820C85-194A-43C7-B0C3-F16B98655FF4
3287,4024067003251,"PKW Winter H |
205/60R16*H SPEED-GRIP
5 96H XL",2.0,166.6,P425,EE0FB530-90CC-4680-BF4D-89519F154814
3288,14800501,"PKW, sonst. Autoservice |
ARBEITSWERT
INSPEKTION |
ARBEITSWERT
INSPEKTION",54.0,88.02,E211,CC5B48ED-ABA7-40CD-88BC-114DEFAD7E20
3289,72350L-BATT,Gerätebatterie,1.0,6.0,I104,5B0558A3-AEDE-4C55-8EEE-468EB36F7A00
3290,HU,"Hauptuntersuchung/Abgasunte
rsuchung (lt.
Gebührenverordnung)",1.0,156.0,E326,6FDE9F40-9BAF-4985-9F9A-7CC260C1766C
3291,ZP538F,"sonst. Teile, PKW | RC-KIT
5x108 CI/PE FIX |
Radbefestigungssatz
Winterräder",1.0,39.6,P130,27634D4A-F4CA-4BAD-B408-F87A466EE7E8
3292,1EBC345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,153.0,E326,602B50CA-1115-4A25-A93A-1DF77C923D2C
3293,90541381,BATTERIE,1.0,5.63,I104,6F79A49B-82C2-42FD-85AB-D942812E278B
3294,27068950,Batterie laden,37.0,14.18,G116,32C0240B-86FA-4ED4-983B-7BB549ED2D66
3295,RPS5555A,"Frostschutz,
Scheibenreinigungsanlage
Antifrost Konzentrat 1000ML",1.0,3.96,E416,5676B4E0-A3F1-4A7C-BFEA-28806CD7BB1B
3296,990492003,SCHEIBENFROSTSCHUTZ 1 LITER,2.0,10.06,E416,89DA5A7D-E72D-42B7-90AD-13768351CD19
3297,85452593754,"205/60R17 93H
BRIDGESTONE BLIZZAK LM-00",1.0,149.58,P404,D56E05AD-0F97-4CEF-B3CC-290F88EC9D45
3298,27065550,Batterie ersetzen,,11.0,C201,C181A6EB-B035-4282-89C0-8E724056000F
3299,915089AC,BATTERIE,1.0,215.8,C201,9E42409C-96F5-4525-887A-20069FF9F256
3300,SPL1001360320000,AdBlue 1 Liter,10.0,29.0,A101,FBD28317-EF85-4C58-A883-CBF1C45CA137
3301,ZTS185655HGGP3,REIFEN GOO,1.0,83.08,P311,107280DE-0AB8-4BA7-936A-F5C219805428
3302,4L0012619D,REIFENDICH,1.0,60.61,E421,19E2181E-EA6F-432C-8A9C-1FE12753F53E
3303,99106,"Handlingpauschale für
Räderservice",,38.0,P108,E215B62B-BA49-4872-A7A6-F60AE0F22815
3304,2222,"Winterkomplettrad 17""
17"" Leichtmetallfelge silber
225/45R17 Michelin Winterreifen",4.0,1199.6,P722,1E3EDA1C-D179-45BD-AAC7-1925CF684047
3305,1152,"Montagepaket mit
Entsorgung PKW (Montage",4.0,68.0,P165,E715911B-7E9F-4C7F-9C50-42857FF5C4E7
3306,117580070,"SCHEIBENKLAR-KONZENTRAT
06B02",1.0,2.47,E418,E2572EDD-2930-407F-B690-1EC17FCBC605
3307,6025101401,Schlüsselbatterie,2.0,3.6,I104,22E8E459-573D-4630-A7B4-42D5B702212D
3308,14800501,"PKW, sonst. Autoservice |
ARBEITSWERT
INSPEKTION |
ARBEITSWERT
INSPEKTION",60.0,102.0,E211,79173219-7822-404B-9314-3E5159AC9F1D
3309,10821900,Schallschutzwanne aus-u. eingebaut.,,34.5,M113,6F368BEC-4B87-4F72-99B2-AE4C77FBBBF4
3310,93164,"PANNENSET TERRA-S 700ML
5NA073628A 88Z 235/55 R18 100H,
CONTINENTAL WINTERCONTACT TS 870
P,SEBRING, MIT RDKS, STERLING
SILBER,LINKS 5NA073528A 88Z 235/55
R18100H, CONTINENTAL WINTERCONTACT TS870
P, SEBRING, MIT RDKS, STERLING
SILBER,RECHTS
ZUSÄTZLICH NOCH EIN PANNEN-SET FREIGABE
EINHOLEN Z 093164.
################################
KEYENCE # NUß EG3305 //
WVGZZZ5N2RM158654
##############################
DIE WKR WERDEN MIT EINEM AUFTRAG AB
RIEDSTR. PER UPS VERSENDET",1.0,67.14,E421,4C4AE544-EF3A-4DB6-AB04-0C3715E9BDEB
3311,AN93190471,GLÜHBIRNE,1.0,1.29,L103,2E4BD294-4873-4C0A-B524-239BA644609F
3312,ZRÄD_EKD_001,Paket Räder umstecken inkl. Einlagerung,,83.19,P149,BA0351AD-05E9-4CE6-976E-8E975795C9D4
3313,93840000,URSPRÜNGLICHE WARTUNGSARBEIT,0.5,50.5,E249,F0A34ABD-4476-4B6F-8C6F-19AC7BBB9549
3314,AZ,"Inspektion 3 Jahre, 72000 km
durchführen",,124.0,E211,85A35727-3DD5-460A-A8EC-A3B8E38CA084
3315,1EBC345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,151.0,E325,78461C2F-73BF-441C-B4F7-EF8B5A984967
3316,Z RAEDER LEA,Radwechsel inkl Einlagerung VW Leasing,,75.0,P149,67F92096-73F3-44CD-8B5E-DD23E81B4BE8
3317,27068950,BATTERIE GELADEN,10.0,15.97,G116,EC18DFBB-F57C-4374-826D-8D509DA7F8E4
3318,10,"Hauptuntersuchung gem. §29 STVZO, inkl. Vorgaben
nach Nr. 1 Anl.VIII a STVZO",1.0,104.95,E319,37B53197-75F5-4304-BADE-F412FCF6685C
3319,27061900,Batterie aus-u.einbauen,,58.8,C201,522879DF-CFBC-4681-BEF1-517E17ADDD93
3320,213606HGZ0V,REIFEN GOO,2.0,314.62,P411,0ED69CC1-3A15-4CDA-8726-FF9AE30D2158
3321,Z 4400-01A,4 RÄDER WECHSELN/EINLAGERN,,108.4,P149,0C0A4C40-CCFF-4D8F-8106-F377F428A75E
3322,1-7MF13Z,AdBlue 1 Liter,10.0,29.0,A101,5E139C09-8823-408E-B09F-5452F438B1EB
3323,27068950,BATTERIE GELADEN,,18.4,G116,69D0768B-7073-40C8-88ED-D29AF367CA49
3324,915089AC,BATTERIE,1.0,215.8,C201,D5719FAC-D072-4F66-B75D-9DF80D598E44
3325,29906105,TÜV-Gebühren HU-Nachkontrolle,1.0,19.5,E310,97A9C631-8177-4CC7-8A3A-0B71D242CA39
3326,27068950,BATTERIE LADEN,,13.85,G116,64FDA64B-FCD8-4306-948C-20D7F94F94DC
3327,M100000558,"Frostschutz,
Scheibenreinigungsanlage(1
863)",1.0,5.7,E416,62E7E6B4-2484-488F-8591-5A79095F8781
3328,3P0061163A,"MATTE
Prüfstellennummer BN11183
Kostenstelle 9017219",1.0,92.44,Q213,492D4BFE-6C72-4F23-90D6-FA0C991A8FB8
3329,1500000,GFS,,14.85,E102,43965216-DB9C-4AF9-8639-0EF5DC4AF30C
3330,3699220,"Angelieferte WR montieren inkl.
wuchten! SR einlagern",12.0,108.4,P149,05F6E245-50DE-46FE-BC83-3F37EF598A85
3331,NL16009,AdBlue auffüllen BMW-Rent,2.0,29.0,A101,2688DD18-D5C7-4B3F-8420-8A718CD99841
3332,4038526044310,"215/60R17 100V XL
VECTOR 4SEASONS GEN-
3",4.0,549.12,P511,2322DA63-ECF0-4319-BDFF-698DDC8EF206
3333,FT2413061,"Scheibenklar mit
Frostschutz 1L, TU",2.0,7.56,E416,32FE3441-0A32-49CC-AA85-7CD6E7AB4440
3334,1-EBC-345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,153.0,E325,9EF21613-3CAE-469F-9E9C-611A7A6C6113
3335,17MF13Z,AdBlue 1 Liter,10.0,40.0,A101,33853059-EFCD-4712-A948-D28551C1B0B4
3336,801815,Batterie laden und testen,0.2,17.0,C103,FA999173-7A06-4804-82E2-B058FEAEC162
3337,1500060,GFS/Geführte Funktion.,0.3,40.5,E102,1E7B65C3-FD80-4307-9D0A-03FBE395DF3E
3338,99999999,"Fahrwerk geprüft
Erneuerung der Bereifung empfohlen",,50.42,T237,DA52DEB1-84EB-4330-B893-406A470080E7
3339,ZK4EW18,"Saisonale Rädereinlagerung &
Räderwechsel ab 18""",,104.12,P149,4A0F888C-6C55-4C51-8405-BDC00C6E727E
3340,11010910,"ZUSATZBATTERIE AUSTAUSCH AM
FAHRZEUG",0.3,30.9,C201,113CF110-8BE3-4F99-8195-F91016E73189
3341,27060100,Batterie prüfen,,28.9,C103,78AA090C-668E-48CC-BC3D-F9450A0721E2
3342,117580070,"SCHEIBENKLAR-KONZENTRAT
06B02",1.0,2.47,E416,3E10A4F1-AF04-4903-9A72-61F3D2D02A23
3343,AZ,"Inspektion 3 Jahre, 72000 km
durchführen",,124.0,E211,E6243B51-24A3-4787-A0A3-E3D6DB799F57
3344,1678168180,"SATZ VON 4 BREMSBELÄGEN
VO",1.0,114.58,F214,FAA035C4-E8CF-4A94-B2E0-A26799DBF314
3345,27060100,BATTERIE PRÜFEN,,27.7,C103,64FDA64B-FCD8-4306-948C-20D7F94F94DC
3346,925000,"SAISONRADWECHSEL
ALLE RAEDER AB-UND ANBAUEN,",,91.6,P149,CAAE53F4-3EBA-438D-AA23-38FD1480B639
3347,541011,Kurztest durchfuehren,3.0,45.12,G109,194CBF9E-96EE-4BA6-9460-FA00B3CC46D0
3348,27065550,Batterie erneuern,6.0,61.2,C201,0CAF647D-FF89-45C6-89B8-3A4DAA2134C4
3349,14800562,"Dienstleistung Bremse |
ARBEITSWERT BREMSE |
Beide Bremsscheiben
erneuern (Vorderachse)
[Minuten]",60.0,97.8,F208,4C5DD2CD-BEDF-4875-A650-DC1B805A4843
3350,FPX,Räder,1.0,70.0,P149,FCFCFFFC-70B9-4EFD-B5D9-992B59FFA0C2
3351,141140,ACHSEINSTELLUNG PRÜFEN,0.9,103.99,T103,64E5353E-2F49-480F-A8B9-55C01F703138
3352,TU,TÜV-Abnahme,1.0,140.4,E326,DC487308-469F-4B9B-9FC8-E3E41ED93077
3353,ZPSB309,Räder Plus Paket,,86.56,P149,E27A800B-B2A4-452D-B14E-6451A129C033
3354,66585520,Heckspoiler ersetzen,,67.5,Q139,AC2F6BB5-D91A-43BD-8665-AED55FD59D6B
3355,1340030,Inspektion.,,188.5,E220,DA29F1DD-8975-4F59-90EF-2BF94201B45E
3356,P46IR,"Hauptuntersuchung und AU
Untersuchung § 29 StVZO",1.0,153.0,E326,403CD41A-16B0-4FEA-B027-561C822D7A04
3357,10906001,"PKW Reifenreparatur |
REPARATUR PKW-
REIFEN",1.0,26.55,P168,C712650B-E1E3-4DC0-8F26-8D58941ECC07
3358,1500000,Schadenfeststellung,,52.08,E102,04B0D80E-895D-461A-B774-537484758FE9
3359,GS55545M2EUR,0W-30 LL I,1.0,18.7,E412,A01F019E-3E50-4599-A93C-9736BBB13EB9
3360,57085599,SCHLÜSSELBATTERIE ERSETZT,,0.1,I104,1F6A7A64-E03D-4E50-AC3E-4C7C2D9AE29C
3361,27068950,Batterie laden,10.0,14.2,G116,F612FB35-4C5E-4B77-94CF-F6314299CE34
3362,1271,AdBlue auffüllen,2.0,17.1,A101,5C108894-A42D-4BFE-BB21-BAD337C3A488
3363,290994,Fehlercodes auslesen/löschen,0.1,11.9,E101,9757D8F9-A1DC-4CB3-996E-A5780ED83D44
3364,27060150,Batterie prüfen,,14.8,C103,9E42409C-96F5-4525-887A-20069FF9F256
3365,44001141067A,Bezeichnung,2.0,347.9,P411,3AF5E0AF-3B67-4371-AD5A-A2245EE36E37
3366,14800562,"Dienstleistung Bremse |
ARBEITSWERT BREMSE |
Beide Bremsscheiben
erneuern (Hinterachse)
[Minuten]",60.0,102.0,F506,2F29924D-8DA9-40BA-AD1C-A26951635959
3367,1638015580,"MOTOROEL 0w20
Motor Oil Supra 0w20",1.5,26.25,E412,2CBEF55C-86B6-4D19-ABBB-E2B3A9117D39
3368,1EBC345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,149.0,E326,036BF322-F82F-453B-A764-6A7B9DBE615C
3369,262233,"Wischerblätter |
Heckwischblatt",1.0,11.67,E422,D98F0BFF-09B0-4D6F-8CD7-00EA45A19390
